Total Time(s),Time_o1(s),Time_o2(s),Time_o3(s),var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,o1,o2,o3
81.03399991989136,81.03399991989136,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-72.65395894428153,18.273911770655697,46520.23221500329
46.01700019836426,46.01700019836426,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-73.73900293255132,18.160764064712584,52564.61692158546
76.02999997138977,76.02999997138977,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,-67.40469208211144,15.825848785265539,38726.361824477535
76.03800010681152,76.03699994087219,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,-72.18475073313782,16.225217975215624,46951.445589699
71.02800011634827,71.02700018882751,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,-70.73313782991202,17.982970312098377,44861.334307952915
66.03600001335144,66.03600001335144,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-73.2991202346041,14.785250033339073,45973.978239079945
71.0239999294281,71.0239999294281,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-67.44868035190616,14.572651062819247,38853.95612158001
51.032999992370605,51.032999992370605,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,-62.961876832844574,18.173127986096766,33412.29017424043
51.019999980926514,51.019999980926514,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-63.988269794721404,15.98586645526215,37825.333223941336
71.03500008583069,71.03399991989136,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,-69.95601173020529,16.440048109815063,44708.207663845795
76.02700018882751,76.02700018882751,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-69.82404692082112,16.045864517286457,44677.39143280155
71.02999997138977,71.02900004386902,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,-74.10557184750733,13.23436109491599,50052.68252579082
66.02500009536743,66.02500009536743,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,-65.07331378299122,17.240571872536364,37323.75904732162
66.02600002288818,66.02600002288818,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,-70.2199413489736,14.714671177011358,42037.8807727871
51.0220000743866,51.0220000743866,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-66.2609970674487,17.296290056138876,40922.49428449554
71.02900004386902,71.02799987792969,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-68.38709677419354,16.3918311723962,42805.79543199719
46.019999980926514,46.019999980926514,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-67.41935483870967,14.892443949598464,38242.76578530048
76.03500008583069,76.03400015830994,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,-69.20821114369502,17.702763919604827,43515.56345667081
71.02699995040894,71.02699995040894,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,-65.05865102639297,15.149589038252476,32459.812720587917
46.01900005340576,46.01900005340576,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,-65.77712609970675,15.441901287593288,39000.65210326292
71.0310001373291,71.0310001373291,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-65.0733137829912,16.487725993108683,36958.671064453
76.02800011634827,76.02800011634827,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-67.08211143695014,17.37784925894548,42964.04658130203
51.0220000743866,51.021000146865845,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,-65.02932551319648,16.704538447723312,33813.97988501706
46.01900005340576,46.01900005340576,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,-71.78885630498533,14.006166550055482,42355.67930454642
71.02699995040894,71.02600002288818,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,-67.88856304985337,18.27802913072004,41381.76357473591
71.0329999923706,71.03200006484985,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,-70.61583577712611,14.25949557811669,43649.86500722123
51.0220000743866,51.0220000743866,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-70.27859237536657,15.275445905803242,46543.74451626364
71.02699995040894,71.02699995040894,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-64.56011730205277,18.527616701090565,39597.267420392185
46.02000021934509,46.02000021934509,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-71.0850439882698,19.381806877083022,48445.77009675486
46.019999980926514,46.019999980926514,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-69.9266862170088,17.34854881445823,43201.02908180587
51.019999980926514,51.01899981498718,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-72.3607038123167,16.362888133804034,45482.236836896554
51.02199983596802,51.02199983596802,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,-61.964809384164234,14.864517113175246,33145.21315477084
71.02799987792969,71.02799987792969,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,-66.26099706744868,14.55352895644995,39490.95030911895
81.03099989891052,81.02999997138977,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,-67.68328445747802,17.876945463265063,43030.58565209441
51.01900005340576,51.01900005340576,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,-65.57184750733138,16.552796523078033,33692.297109648054
71.03199982643127,71.03199982643127,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,-68.59237536656892,15.643652847905756,42828.63132247325
76.02999997138977,76.02999997138977,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,-65.5425219941349,17.643218201031488,36982.68841634438
46.01800012588501,46.01800012588501,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-63.2991202346041,17.530176051221186,35956.921050822166
46.021000146865845,46.021000146865845,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,-72.71260997067449,15.760849818886397,50821.93132393062
81.02999997138977,81.02999997138977,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-62.0674486803519,13.911703249814908,31567.9185297392
66.02600002288818,66.02600002288818,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,-73.16715542521995,13.521406684665894,49767.74618082041
