hypervolume,onvg
0.9960132314,93.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960134055,94.0
0.9960135716,95.0
0.9960135716,95.0
0.9960135716,95.0
0.9960135716,95.0
0.9960135716,95.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960140873,96.0
0.9960728423,93.0
0.9960728423,93.0
0.9960728423,93.0
0.9960728423,93.0
0.9960728423,93.0
0.9960728423,93.0
0.9960728423,93.0
0.9960728423,93.0
0.9960732395,94.0
0.9960763431,95.0
0.9960763431,95.0
0.9960768409,96.0
0.9960768409,96.0
0.9960768409,96.0
0.9960768409,96.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.9960768543,97.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
0.996077184,98.0
